id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
5	0	36	213	339	126	0	303	177	177
7	0	57	365	389	24	0	332	308	308
9	0	67	430	541	111	0	474	363	363
3	0	28	150	1114	163	44	1086	879	122
8	0	61	389	1431	136	71	1370	1163	328
4	0	33	177	3019	320	198	2986	2468	144
1	0	0	0	3577	509	453	3577	2615	0
10	0	69	541	3701	828	283	3632	2521	472
6	0	49	339	4170	866	377	4121	2878	290
2	0	11	88	4805	1093	1075	4794	2626	77
0	0	0	0	4805	629	0	4805	4176	0
