id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	14	14	109	95	0	95	0	0
5	0	21	225	493	268	0	472	204	204
10	0	99	686	762	76	0	663	587	587
3	0	15	109	1205	506	8	1190	676	94
4	0	17	172	1223	44	1	1206	1161	155
8	0	89	563	1659	128	2	1570	1440	474
9	0	98	684	1716	59	1	1618	1558	586
1	0	0	0	1829	279	22	1829	1528	0
6	0	32	493	1950	327	4	1918	1587	461
7	0	60	506	2146	357	15	2086	1714	446
0	0	0	0	2146	7	0	2146	2139	0
