id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	14	14	109	95	0	95	0	0
10	0	99	497	573	76	0	474	398	398
4	0	17	172	691	44	1	674	629	155
9	0	98	495	1169	59	1	1071	1011	397
5	0	21	225	1365	268	0	1344	1076	204
8	0	89	395	1473	128	2	1384	1254	306
1	0	0	0	1949	279	22	1949	1648	0
6	0	32	325	1970	327	4	1938	1607	293
3	0	15	109	2113	506	8	2098	1584	94
7	0	60	338	2142	357	15	2082	1710	278
0	0	0	0	2142	3	0	2142	2139	0
