id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	17	17	317	44	1	300	255	0
2	0	14	14	477	95	0	463	368	0
9	0	98	377	734	59	1	636	576	279
10	0	99	380	862	76	0	763	687	281
8	1	89	329	1633	128	2	1544	1414	240
5	2	21	60	1851	268	0	1830	1562	39
6	2	32	83	1872	327	4	1840	1509	51
1	2	0	0	1981	279	22	1981	1680	0
7	2	60	89	2010	357	15	1950	1578	29
3	4	15	15	2142	506	8	2127	1613	0
0	0	0	0	2142	3	0	2142	2139	0
