id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	35	14	14	109	95	0	95	0	0
5	35	21	353	621	268	0	600	332	332
4	30	17	327	639	44	1	622	577	310
10	35	99	1025	1101	76	0	1002	926	926
9	18	98	1023	1158	59	1	1060	1000	925
3	49	15	136	1709	506	8	1694	1180	121
1	76	0	0	1822	279	22	1822	1521	0
8	78	89	902	1892	128	2	1803	1673	813
7	70	60	652	2021	357	15	1961	1589	592
6	108	32	639	2142	327	4	2110	1779	607
0	0	0	0	2142	3	0	2142	2139	0
