id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
10	0	105	540	1052	153	67	947	727	435
1	0	0	0	1067	147	184	1067	736	0
4	0	36	60	1334	118	197	1298	983	24
8	1	78	263	2255	223	41	2177	1913	185
6	1	69	78	2387	458	658	2318	1202	9
3	1	26	36	2496	244	74	2470	2152	10
9	2	80	408	2649	284	0	2569	2285	328
2	1	8	8	2980	347	361	2972	2264	0
5	4	39	69	3443	829	147	3404	2428	30
7	5	71	224	3781	745	303	3710	2662	153
0	0	0	0	3781	233	0	3781	3548	0
