id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	36	37	357	118	197	321	6	1
10	0	105	357	595	153	67	490	270	252
1	0	0	0	888	147	184	888	557	0
8	0	78	1013	1339	223	41	1261	997	935
3	0	26	888	1496	244	74	1470	1152	862
6	0	69	98	1774	458	658	1705	589	29
9	0	80	2037	2321	284	0	2241	1957	1957
2	0	8	132	2474	347	361	2466	1758	124
5	0	39	171	3444	829	147	3405	2429	132
7	0	71	74	3600	745	303	3529	2481	3
0	0	0	0	3600	52	0	3600	3548	0
