id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	10	11	23	36	13	0	25	12	12
6	10	31	41	48	7	0	17	10	10
8	10	57	57	80	23	0	23	0	0
1	6	0	0	94	12	77	94	5	0
7	5	48	48	120	7	53	72	12	0
5	7	29	36	147	7	104	118	7	7
2	8	9	9	245	19	217	236	0	0
3	6	10	15	277	12	250	267	5	5
9	6	62	94	386	18	274	324	32	32
10	4	71	103	707	20	579	636	37	32
0	0	0	0	707	569	0	707	138	0
