id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	31	35	42	7	0	11	4	4
4	1	11	16	48	13	0	37	24	5
1	0	0	0	99	12	77	99	10	0
8	1	57	57	109	23	0	52	29	0
7	0	48	48	111	7	53	63	3	0
5	0	29	29	151	7	104	122	11	0
2	0	9	9	246	19	217	237	1	0
3	0	10	10	289	12	250	279	17	0
9	0	62	62	361	18	274	299	7	0
10	0	71	78	697	20	579	626	27	7
0	0	0	0	697	559	0	697	138	0
