id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	40	40	0	40	0	0
8	0	70	432	445	13	0	375	362	362
9	0	103	445	1387	297	12	1284	975	342
10	0	123	586	1417	346	5	1294	943	463
5	0	19	255	1996	227	3	1977	1747	236
6	0	29	362	1998	86	4	1969	1879	333
7	0	37	372	2103	176	5	2066	1885	335
2	0	5	40	2400	659	4	2395	1732	35
3	0	10	145	2466	506	9	2456	1941	135
4	0	12	245	2484	134	11	2472	2327	233
0	0	0	0	2484	0	0	2484	2484	0
