id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	40	40	0	40	0	0
8	0	70	93	106	13	0	36	23	23
4	0	12	40	268	134	11	256	111	28
6	0	29	50	444	86	4	415	325	21
7	0	37	106	746	176	5	709	528	69
9	0	103	927	1269	297	12	1166	857	824
5	0	19	820	1344	227	3	1325	1095	801
2	0	5	536	2072	659	4	2067	1404	531
3	0	10	342	2138	506	9	2128	1613	332
10	0	123	2138	2489	346	5	2366	2015	2015
0	0	0	0	2489	5	0	2489	2484	0
