id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	14	14	28	10	0	14	4	0
5	0	20	23	40	3	0	20	17	3
8	0	31	40	41	1	0	10	9	9
1	1	0	0	59	14	0	59	45	0
9	0	87	87	88	1	0	1	0	0
2	0	11	11	156	12	95	145	38	0
6	1	23	28	157	45	57	134	32	5
7	0	24	32	180	26	122	156	8	8
3	0	12	12	270	6	233	258	19	0
10	0	91	91	323	11	221	232	0	0
0	0	0	0	323	194	0	323	129	0
