id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	14	14	0	14	0	0
4	0	14	23	33	10	0	19	9	9
5	0	20	33	36	3	0	16	13	13
8	0	31	52	53	1	0	22	21	21
9	0	87	87	88	1	0	1	0	0
2	0	11	14	125	12	95	114	7	3
6	0	23	36	148	45	57	125	23	13
7	0	24	46	194	26	122	170	22	22
3	0	12	21	272	6	233	260	21	9
10	0	91	91	323	11	221	232	0	0
0	0	0	0	323	194	0	323	129	0
