id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	8	3	8	78	25	30	75	20	5
5	10	41	78	94	16	0	53	37	37
9	10	81	102	107	5	0	26	21	21
4	9	32	68	135	23	37	103	43	36
6	6	58	94	170	6	70	112	36	36
7	6	64	96	201	4	101	137	32	32
2	2	2	7	300	10	277	298	11	5
1	9	0	0	332	52	236	332	44	0
10	12	97	107	341	18	216	244	10	10
8	7	69	98	380	7	275	311	29	29
0	0	0	0	380	214	0	380	166	0
