id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
5	0	41	70	86	16	0	45	29	29
9	0	81	101	106	5	0	25	20	20
4	0	32	39	120	23	37	88	28	7
3	0	3	8	135	25	30	132	77	5
6	0	58	93	169	6	70	111	35	35
7	0	64	95	200	4	101	136	31	31
2	0	2	7	300	10	277	298	11	5
1	0	0	0	332	52	236	332	44	0
10	0	97	120	354	18	216	257	23	23
8	0	69	97	379	7	275	310	28	28
0	0	0	0	379	213	0	379	166	0
