id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	3	3	453	148	35	450	267	0
5	0	26	52	707	22	127	681	532	26
8	0	52	213	777	68	13	725	644	161
10	0	84	340	868	72	2	784	710	256
4	0	24	34	1034	129	197	1010	684	10
6	0	34	84	1291	195	49	1257	1013	50
9	1	62	234	1344	153	0	1282	1129	172
1	1	0	0	1550	298	153	1550	1099	0
7	1	47	146	1552	295	87	1505	1123	99
3	1	4	24	1849	276	461	1845	1108	20
0	0	0	0	1849	193	0	1849	1656	0
