id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
5	23	26	224	423	22	127	397	248	198
9	30	62	724	877	153	0	815	662	662
8	19	52	716	937	68	13	885	804	664
10	32	84	937	1021	72	2	937	863	853
6	25	34	240	1155	195	49	1121	877	206
2	50	3	57	1248	148	35	1245	1062	54
7	161	47	423	1303	295	87	1256	874	376
1	34	0	0	1550	298	153	1550	1099	0
4	24	24	152	1571	129	197	1547	1221	128
3	40	4	128	1679	276	461	1675	938	124
0	0	0	0	1679	23	0	1679	1656	0
