id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	24	294	364	70	0	340	270	270
9	0	85	848	1001	153	0	916	763	763
10	0	90	1001	1183	182	0	1093	911	911
1	0	0	0	1281	216	2	1281	1063	0
2	0	13	118	1295	96	2	1282	1184	105
3	0	21	200	1496	295	7	1475	1173	179
5	0	28	364	1587	155	14	1559	1390	336
6	0	39	428	2036	481	19	1997	1497	389
7	0	71	724	2042	251	3	1971	1717	653
8	0	77	784	2359	452	33	2282	1797	707
0	0	0	0	2359	8	0	2359	2351	0
