id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	24	276	346	70	0	322	252	252
2	0	13	100	866	96	2	853	755	87
5	0	28	346	1057	155	14	1029	860	318
9	0	85	634	1389	153	0	1304	1151	549
10	0	90	734	1471	182	0	1381	1199	644
1	0	0	0	1569	216	2	1569	1351	0
3	0	21	182	1951	295	7	1930	1628	161
7	0	71	510	2044	251	3	1973	1719	439
6	0	39	410	2154	481	19	2115	1615	371
8	0	77	570	2351	452	33	2274	1789	493
0	0	0	0	2351	0	0	2351	2351	0
