id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	10	40	40	48	8	0	8	0	0
4	10	44	48	52	4	0	8	4	4
5	10	114	114	115	1	0	1	0	0
2	11	12	12	125	14	99	113	0	0
9	10	147	147	149	2	0	2	0	0
1	6	0	0	174	8	166	174	0	0
8	7	141	141	194	9	44	53	0	0
10	6	164	164	208	16	25	44	3	0
6	4	115	115	255	26	114	140	0	0
7	8	120	120	1012	38	852	892	2	0
0	0	0	0	1012	886	0	1012	126	0
