id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
3	0	40	40	48	8	0	8	0	0
4	0	44	48	52	4	0	8	4	4
5	0	114	114	115	1	0	1	0	0
2	0	12	12	125	14	99	113	0	0
9	0	147	147	149	2	0	2	0	0
1	0	0	0	174	8	166	174	0	0
8	0	141	141	194	9	44	53	0	0
10	0	164	164	208	16	25	44	3	0
6	0	115	115	255	26	114	140	0	0
7	0	120	120	1012	38	852	892	2	0
0	0	0	0	1012	886	0	1012	126	0
