id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	44	44	48	4	0	4	0	0
3	0	40	40	52	8	0	12	4	0
5	0	114	114	115	1	0	1	0	0
2	0	12	12	129	14	99	117	4	0
9	0	147	147	149	2	0	2	0	0
1	0	0	0	174	8	166	174	0	0
10	0	164	164	205	16	25	41	0	0
8	0	141	141	208	9	44	67	14	0
6	0	115	115	255	26	114	140	0	0
7	0	120	120	1010	38	852	890	0	0
0	0	0	0	1010	884	0	1010	126	0
