id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	43	123	309	99	2	266	165	80
1	0	0	0	386	177	6	386	203	0
2	0	22	100	464	86	3	442	353	78
10	0	97	464	557	93	0	460	367	367
4	0	39	557	806	122	11	767	634	518
3	0	31	151	1040	270	6	1009	733	120
8	0	72	1401	1542	141	0	1470	1329	1329
5	0	42	840	1653	416	30	1611	1165	798
7	0	62	108	2596	716	43	2534	1775	46
9	0	83	1653	2620	500	18	2537	2019	1570
0	0	0	0	2620	0	0	2620	2620	0
