id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	35	43	44	1	0	9	8	8
1	0	0	0	48	16	29	48	3	0
6	0	47	55	62	3	4	15	8	8
7	0	62	62	71	9	0	9	0	0
5	0	45	48	115	11	56	70	3	3
3	0	31	31	140	10	98	109	1	0
8	0	79	79	187	19	85	108	4	0
9	0	86	86	188	11	87	102	4	0
10	0	94	96	422	19	304	328	5	2
2	0	17	17	480	14	449	463	0	0
0	0	0	0	480	367	0	480	113	0
