id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	35	37	38	1	0	3	2	2
1	0	0	0	50	16	29	50	5	0
6	0	47	50	57	3	4	10	3	3
7	0	62	62	71	9	0	9	0	0
5	0	45	45	118	11	56	73	6	0
3	0	31	31	143	10	98	112	4	0
9	0	86	86	185	11	87	99	1	0
8	0	79	79	188	19	85	109	5	0
10	0	94	94	417	19	304	323	0	0
2	0	17	17	480	14	449	463	0	0
0	0	0	0	480	367	0	480	113	0
