id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	35	0	0	75	75	0	75	0	0
2	35	17	75	139	64	0	122	58	58
3	35	19	139	270	131	0	251	120	120
4	35	55	270	433	163	0	378	215	215
5	35	69	433	468	35	0	399	364	364
6	20	77	468	857	224	3	780	553	391
8	30	91	857	1317	430	3	1226	793	766
9	32	110	882	1439	152	6	1329	1171	772
10	32	125	1439	1822	61	2	1697	1634	1314
7	211	79	473	1964	629	7	1885	1249	394
0	0	0	0	1964	0	0	1964	1964	0
