id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	75	75	0	75	0	0
5	0	69	75	110	35	0	41	6	6
2	0	17	200	264	64	0	247	183	183
10	0	125	170	295	61	2	170	107	45
9	0	110	140	417	152	6	307	149	30
3	0	19	417	548	131	0	529	398	398
4	0	55	548	711	163	0	656	493	493
6	0	77	110	1095	224	3	1018	791	33
8	0	91	115	1822	430	3	1731	1298	24
7	0	79	711	1964	629	7	1885	1249	632
0	0	0	0	1964	0	0	1964	1964	0
