id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	75	75	0	75	0	0
2	0	17	75	139	64	0	122	58	58
3	0	19	139	270	131	0	251	120	120
4	0	55	270	433	163	0	378	215	215
5	0	69	433	468	35	0	399	364	364
6	0	77	468	942	224	3	865	638	391
8	0	91	638	1669	430	3	1578	1145	547
9	0	110	663	1791	152	6	1681	1523	553
10	0	125	693	1822	61	2	1697	1634	568
7	0	79	473	1964	629	7	1885	1249	394
0	0	0	0	1964	0	0	1964	1964	0
