id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	17	17	580	64	0	563	499	0
1	0	0	0	687	75	0	687	612	0
5	0	69	91	797	35	0	728	693	22
10	0	125	397	828	61	2	703	640	272
3	0	19	55	928	131	0	909	778	36
9	1	110	361	1218	152	6	1108	950	251
4	1	55	77	1376	163	0	1321	1158	22
6	2	77	125	1395	224	3	1318	1091	48
8	4	91	333	1800	430	3	1709	1276	242
7	5	79	133	1968	629	7	1889	1253	54
0	0	0	0	1968	4	0	1968	1964	0
