id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	75	75	0	75	0	0
2	0	17	75	139	64	0	122	58	58
5	0	69	339	374	35	0	305	270	270
3	0	19	139	595	131	0	576	445	120
4	0	55	239	658	163	0	603	440	184
10	0	125	534	1054	61	2	929	866	409
9	0	110	504	1376	152	6	1266	1108	394
6	0	77	374	1395	224	3	1318	1091	297
8	0	91	479	1822	430	3	1731	1298	388
7	0	79	379	1964	629	7	1885	1249	300
0	0	0	0	1964	0	0	1964	1964	0
