id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	20	239	364	125	0	344	219	219
4	0	32	389	410	21	0	378	357	357
7	0	52	523	526	3	0	474	471	471
3	0	29	364	978	57	1	949	891	335
6	0	41	513	1369	271	255	1328	802	472
1	0	0	0	1463	363	124	1463	976	0
5	0	37	410	1718	263	160	1681	1258	373
9	0	111	557	1805	225	108	1694	1361	446
8	0	70	526	3046	638	415	2976	1923	456
10	0	129	617	3897	1474	1063	3768	1231	488
0	0	0	0	3897	457	0	3897	3440	0
